ID,Y,公告发布时间_x,2018年_上市公司供应商信息_项目名称,2018年_上市公司供应商信息_供应商中标价格,2019年_上市公司供应商信息_项目名称,2019年_上市公司供应商信息_供应商中标价格,2020年_上市公司供应商信息_项目名称,2020年_上市公司供应商信息_供应商中标价格,2021年_上市公司供应商信息_项目名称,2021年_上市公司供应商信息_供应商中标价格,2022年_上市公司供应商信息_项目名称,2022年_上市公司供应商信息_供应商中标价格,2023年_上市公司供应商信息_项目名称,2023年_上市公司供应商信息_供应商中标价格,公告发布时间_y,2018年_央企供应商信息_项目名称,2018年_央企供应商信息_中标价格,2019年_央企供应商信息_项目名称,2019年_央企供应商信息_中标价格,2020年_央企供应商信息_项目名称,2020年_央企供应商信息_中标价格,2021年_央企供应商信息_项目名称,2021年_央企供应商信息_中标价格,2022年_央企供应商信息_项目名称,2022年_央企供应商信息_中标价格,2023年_央企供应商信息_项目名称,2023年_央企供应商信息_中标价格,公告发布时间,2018年_政府供应商信息_项目名称,2018年_政府供应商信息_中标价格,2019年_政府供应商信息_项目名称,2019年_政府供应商信息_中标价格,2020年_政府供应商信息_项目名称,2020年_政府供应商信息_中标价格,2021年_政府供应商信息_项目名称,2021年_政府供应商信息_中标价格,2022年_政府供应商信息_项目名称,2022年_政府供应商信息_中标价格,2023年_政府供应商信息_项目名称,2023年_政府供应商信息_中标价格
corp_1001889,,,,,,,,,,,,,,,2.0,,,,,,,3.0,0.0,7.0,0.0,,,15.0,8.0,12266800.0,13.0,42789900.0,21.0,216118400.0,31.0,78519800.0,39.0,154292495.0,1.0,0.0
corp_1004504,,2.0,,,,,,,,,,,,,6.0,2.0,18800000.0,1.0,28950000.0,5.0,67530000.0,12.0,389443180.0,3.0,93540000.0,,,1.0,,,,,1.0,28580000.0,,,,,,
corp_1004646,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,80.0,,,,,1.0,,,,,,,,,,,,
corp_1003078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001849,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1195100.0,,,,,,,,,,,,,,,,,
corp_1004275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004733,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,88000.0,,,,,,,,,,,,,,,
corp_1003368,,,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1000448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000264,,,,,,,,,,,,,,,2.0,,,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
corp_1004649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7875000.0,2.0,10838000.0,6.0,83584039.0,4.0,22560000.0,8.0,23476000.0,1.0,0.0
corp_1004602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001131,,,,,,,,,,,,,,,2.0,3.0,0.0,,,2.0,6910.54,,,,,,,,,,,,,,,,,,,
corp_1001175,,5.0,,,,,,,,,,,,,6.0,2.0,0.0,9.0,269850.0,8.0,4747260.0,4.0,2459000.0,1.0,0.0,,,4.0,1.0,14980000.0,,,,,1.0,50.25,,,,
corp_1004971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002658,,3.0,,,,,,,,,,,,,4.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,5.0,,,1.0,0.0,1.0,1500000.0,11.0,32765000.0,5.0,26100400.0,3.0,0.0
corp_1002993,,2.0,,,,,,,,,,,,,2.0,1.0,0.0,,,1.0,66000.0,,,,,,,,,,,,,,,,,,,
corp_1003899,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,1.0,,,,,,,,,,,,
corp_1001119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001106,,2.0,,,,,,,,,,,,,2.0,1.0,1642000.0,,,,,,,3.0,8832000.0,,,,,,,,,,,,,,,
corp_1004098,,,,,,,,,,,,,,,5.0,,,,,2.0,0.0,1.0,0.0,1.0,0.0,,,3.0,,,1.0,0.0,1.0,0.0,,,,,,
corp_1004581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000471,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,31707200.0,1.0,380000.0,,,,,,
corp_1000898,,3.0,,,,,,,,,,,,,4.0,,,1.0,0.0,2.0,0.0,1.0,315956.0,2.0,10631230.0,,,,,,,,,,,,,,,
corp_1004435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002537,,,,,,,,,,,,,,,2.0,,,,,,,2.0,1027880.0,5.0,285280.0,,,1.0,,,,,,,1.0,925888.0,,,,
corp_1003692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003735,,2.0,,,,,,,,,,,,,2.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1004208,,,,,,,,,,,,,,,1.0,,,,,2.0,156300.0,,,,,,,,,,,,,,,,,,,
corp_1003154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000628,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,11374000.0,,,,,,,,,,,,,,,
corp_1001365,,1.0,,,,,,,,,,,,,4.0,,,2.0,47800.0,2.0,21800.0,1.0,11200.0,6.0,98020.0,,,,,,,,,,,,,,,
corp_1003132,,,,,,,,,,,,,,,1.0,,,,,,,1.0,408000.0,,,,,,,,,,,,,,,,,
corp_1000576,,1.0,,,,,,,,,,,,,3.0,,,1.0,3090196.0,,,1.0,32953483.2,3.0,45661805.4,,,,,,,,,,,,,,,
corp_1004078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003654,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
corp_1003914,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,1134300.0,3.0,1305200.0,4.0,968100.0,,,,
corp_1000809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003019,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,4.0,,,3.0,1102052.0,,,,,,,,
corp_1004976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000594,,3.0,,,,,,,,,,,,,12.0,2.0,3553596.58,12.0,93565650.0,41.0,314223619.86,54.0,933602448.99,60.0,2527222654.108,3.0,498000.0,5.0,,,1.0,7913500.0,1.0,248000.0,9.0,27780665.0,8.0,22120585.16,,
corp_1002054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004958,,4.0,,,,,,,,,,,,,5.0,,,18.0,0.0,7.0,0.0,10.0,0.0,12.0,0.0,2.0,0.0,,,,,,,,,,,,,
corp_1003545,,1.0,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,2.0,1.0,0.0,,,,,5.0,7770000.0,,,,
corp_1002746,,7.0,,,,,,,,,,,,,5.0,1.0,5167780.0,,,3.0,35801764.01,2.0,0.0,7.0,7917360.53,,,8.0,3.0,2183800.0,11.0,32325947.83,15.0,104812634.0,16.0,26762641.2,13.0,74528067.58,2.0,3998538.0
corp_1002567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001158,,,,,,,,,,,,,,,2.0,,,,,,,9.0,127838010.0,2.0,49811776.0,,,,,,,,,,,,,,,
corp_1003540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002397,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,1601572.73,,,4.0,,,,,2.0,484820.0,1.0,603900.0,1.0,248198.0,,
corp_1002371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002545,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,2239718.0,,,3.0,23372700.0,,
corp_1004100,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,2679500.0,,,9.0,2.0,17418267.0,,,3.0,1536880.0,5.0,3365599.0,7.0,13422900.0,,
corp_1001585,,3.0,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,1.0,255200000.0,,,,,,,,,,,,,,,
corp_1000432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003892,,7.0,,,,,,,,,,,,,11.0,7.0,54165300.0,34.0,209482134.2,35.0,747045936.0,56.0,774329729.92,133.0,3446002884.1384,3.0,0.0,12.0,5.0,30713307.0,3.0,5447300.0,21.0,1125795316.08,13.0,32208649.53,30.0,1625258463.75,3.0,5876800.0
corp_1003474,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,0.0,1.0,0.0,3.0,,,,,1.0,981970.0,2.0,3015000.0,5.0,36497161000.0,,
corp_1001374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001893,,3.0,,,,,,,,,,,,,5.0,2.0,265000.0,,,2.0,0.0,3.0,0.0,2.0,11578800.0,,,5.0,,,,,12.0,60049200.0,,,,,,
corp_1001497,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1002468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001590,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,255800.0,,,5.0,1.0,1210000.0,3.0,4817000.0,1.0,18450000.0,4.0,1929000.0,6.0,9404550.0,,
corp_1001741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003518,,,,,,,,,,,,,,,1.0,,,,,,,1.0,2927232.23,,,,,2.0,,,2.0,920406.0,,,1.0,486828.0,,,,
corp_1001239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001217,,,,,,,,,,,,,,,3.0,,,1.0,0.0,5.0,0.0,1.0,0.0,,,,,3.0,,,6.0,0.0,41.0,0.0,13.0,0.0,,,,
corp_1003179,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003769,,,,,,,,,,,,,,,1.0,,,,,1.0,2460516.0,,,,,,,,,,,,,,,,,,,
corp_1001490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002851,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,
corp_1002749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004437,,5.0,,,,,,,,,,,,,5.0,,,4.0,0.0,3.0,0.0,5.0,2475000.0,8.0,20475000.0,5.0,0.0,3.0,,,1.0,0.0,,,2.0,1994000.0,1.0,997000.0,,
corp_1004927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004753,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,4898000.0,2.0,9240000.0,,
corp_1000912,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1162539.0,,,3.0,,,1.0,685000.0,,,,,5.0,31200000.0,,
corp_1000548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004886,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004111,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1004419,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002569,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,
corp_1003779,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,31139000.0,,,1.0,,,,,,,3.0,481905.73,,,,
corp_1000450,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,990000.0,,,,,,,,
corp_1003982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003104,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
corp_1002337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003971,,,,,,,,,,,,,,,3.0,1.0,0.0,,,,,1.0,0.0,,,,,6.0,1.0,196684.0,1.0,336155.0,2.0,10331810.0,1.0,2342249.0,1.0,1499980.0,,
corp_1004896,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,1132000.0,1.0,786000.0,,,5.0,1.0,0.0,3.0,13339000.0,,,3.0,4909000.0,5.0,8908000.0,,
corp_1001546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001336,,,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,2.0,478800000.0,,,,,,,,,,,,,,,
corp_1000627,,,,,,,,,,,,,,,3.0,,,,,1.0,0.0,3.0,2489000.0,,,1.0,11848800.0,16.0,6.0,7347000.0,7.0,47078400.0,14.0,30201065.0,15.0,17911040.0,25.0,71998470.0,5.0,23697600.0
corp_1000935,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,
corp_1001092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002265,,3.0,,,,,,,,,,,,,8.0,2.0,4480000.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,
corp_1004414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001905,,3.0,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,,
corp_1001995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001697,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,19666000.0,,,1.0,,,,,,,,,,,2.0,0.0
corp_1002933,,4.0,,,,,,,,,,,,,8.0,1.0,7552000000.0,12.0,537134809.9200001,22.0,5396566836.08,30.0,279615940214.16693,46.0,11131193336.34,2.0,0.0,7.0,1.0,30891561.0,3.0,1696938829.75,3.0,320557567.88,3.0,136138932.87,17.0,625501511.97,2.0,0.0
corp_1003989,,1.0,,,,,,,,,,,,,2.0,,,,,,,5.0,240000.0,8.0,0.0,,,15.0,4.0,6200700.0,6.0,5042680.0,6.0,5782530.0,2.0,2359000.0,5.0,8702860.0,,
corp_1005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002411,,4.0,,,,,,,,,,,,,6.0,4.0,3880000.0,14.0,26284931.4,9.0,5737761.57,7.0,1931795.73,4.0,0.0,,,,,,,,,,,,,,,
corp_1000877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001871,,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,
corp_1003838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003894,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000499,,,,,,,,,,,,,,,2.0,,,,,,,1.0,44000000.0,2.0,35811674.95,,,,,,,,,,,,,,,
corp_1000449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000123,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,14.0,0.0,,,,,,,,,,,,,,,
corp_1000700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003676,,1.0,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
corp_1003375,,3.0,,,,,,,,,,,,,4.0,,,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,
corp_1000385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003467,,2.0,,,,,,,,,,,,,2.0,,,,,,,5.0,26803155.0,3.0,0.0,,,1.0,,,,,,,2.0,500000.0,,,,
corp_1000166,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1003551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004692,,7.0,,,,,,,,,,,,,8.0,2.0,9946001.0,3.0,61322322.38,4.0,4497165.0,11.0,50507753.0,7.0,5101852.0,,,1.0,,,,,1.0,0.0,,,,,,
corp_1004741,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,2441110.0,,,,
corp_1004351,,2.0,,,,,,,,,,,,,2.0,1.0,1880000.0,,,,,,,3.0,35851501.11,,,1.0,,,,,,,1.0,1510000.0,,,,
corp_1000772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003026,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,1299000.0,3.0,1099600.0,7.0,7681500.0,6.0,5625000.0,6.0,12795055.63,,
corp_1004313,,1.0,,,,,,,,,,,,,1.0,1.0,42704.0,,,,,,,,,,,,,,,,,,,,,,,
corp_1002647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001919,,,,,,,,,,,,,,,1.0,,,,,,,1.0,5491.0,,,,,,,,,,,,,,,,,
corp_1001994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003360,,3.0,,,,,,,,,,,,,7.0,2.0,28189413.0,3.0,34844257.69,,,1.0,7901830.0,2.0,5198090.9,,,7.0,,,3.0,127106097846.0,3.0,6900587.44,2.0,1149000.0,,,,
corp_1000753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002301,,2.0,,,,,,,,,,,,,4.0,2.0,1342000.0,,,2.0,0.0,3.0,0.0,5.0,55448070.0,,,,,,,,,,,,,,,
corp_1004731,,,,,,,,,,,,,,,1.0,,,1.0,6796000.0,,,,,,,,,6.0,1.0,1590000.0,,,3.0,3583800.0,3.0,1429600.0,6.0,6451490.531156,,
corp_1000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002374,,,,,,,,,,,,,,,2.0,,,1.0,0.0,1.0,16580000.0,,,,,,,1.0,,,,,,,,,3.0,32239186.28,,
corp_1001139,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000204,,4.0,,,,,,,,,,,,,6.0,3.0,0.0,5.0,606300.0,8.0,701400.0,16.0,392500.0,18.0,1343699.59,2.0,330000.0,,,,,,,,,,,,,
corp_1001402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000492,,,,,,,,,,,,,,,1.0,,,,,1.0,1764.0,,,,,,,,,,,,,,,,,,,
corp_1003529,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,4461000.0,,,,,,,,
corp_1002083,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1004889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000383,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003318,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,464600.0,,,,,,,,,,
corp_1004961,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,5.0,6153000.0,1.0,1681200.0,,,,
corp_1000261,,,,,,,,,,,,,,,3.0,,,,,,,1.0,8023070.0,5.0,0.0,1.0,0.0,2.0,,,,,,,1.0,0.0,1.0,0.0,,
corp_1002562,,,,,,,,,,,,,,,2.0,,,,,1.0,0.0,1.0,0.0,,,,,3.0,,,5.0,0.0,31.0,0.0,11.0,0.0,,,,
corp_1003109,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001551,,5.0,,,,,,,,,,,,,5.0,,,2.0,0.0,4.0,2591931.0,7.0,140483547.76,17.0,16971935.740000002,6.0,1920266.0,,,,,,,,,,,,,
corp_1004835,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1150000.0,,,,,3.0,1.0,53956589.3,,,,,,,2.0,6825730.0,,
corp_1004709,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,3549322.0,,
corp_1004982,,5.0,,,,,,,,,,,,,9.0,2.0,0.0,10.0,13114566.45,17.0,86090630.0,40.0,68220223.96,81.0,117806040.0866,11.0,0.0,10.0,5.0,8002850.0,19.0,34274689.12,25.0,220975791.2,62.0,203983010.53,83.0,241658873.85,5.0,9760000.0
corp_1001867,,4.0,,,,,,,,,,,,,3.0,,,1.0,14850000.0,4.0,9006000.0,,,2.0,14559000.0,,,11.0,2.0,869000.0,1.0,661000.0,,,5.0,1216685.0,4.0,1112255.0,,
corp_1003843,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,600000.0,,,3.0,,,1.0,632691.0,2.0,2541716.0,,,1.0,19000.0,,
corp_1002779,,10.0,,,,,,,,,,,,,12.0,4.0,80.0,12.0,686814229.23,31.0,990529297.79,36.0,849202962.9200001,46.0,952903531.58,13.0,518970941.0,7.0,,,,,2.0,17480125.49,3.0,3771400.0,1.0,25737600.0,,
corp_1001759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
